period,temperature_2m_max,temperature_2m_min,temperature_2m_mean,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max
2003-11-12,13.0,7.2,9.5,16455.92,9.6,9.6,0.0,13.1
2003-11-13,13.4,2.8,8.6,31817.14,0.9,0.9,0.0,40.6
2003-11-14,6.3,0.5,3.3,31898.99,0.0,0.0,0.0,39.2
2003-11-15,7.7,0.5,4.0,31814.93,0.0,0.0,0.0,21.6
2003-11-16,7.7,-0.1,4.4,2110.89,0.0,0.0,0.0,7.1
2003-11-17,10.8,5.9,7.9,1577.32,1.1,1.1,0.0,8.6
2003-11-18,11.4,6.6,9.1,3379.46,0.0,0.0,0.0,16.1
2003-11-19,16.3,11.5,14.3,0.0,16.5,16.5,0.0,31.8
2003-11-20,15.1,5.9,9.4,21607.14,29.6,29.6,0.0,32.4
2003-11-21,16.4,3.0,8.7,31231.38,0.0,0.0,0.0,17.2
2003-11-22,13.9,5.7,9.2,31158.16,0.0,0.0,0.0,11.8
2003-11-23,11.8,3.6,7.6,31077.27,0.0,0.0,0.0,8.6
2003-11-24,13.6,3.6,8.7,31004.35,0.4,0.4,0.0,16.6
2003-11-25,11.8,1.0,4.8,30931.78,1.2,1.2,0.0,25.2
2003-11-26,6.8,0.2,3.7,21806.69,0.0,0.0,0.0,9.5
2003-11-27,10.5,3.1,6.3,29356.66,0.0,0.0,0.0,7.2
2003-11-28,15.7,7.2,11.6,0.0,9.7,9.7,0.0,28.5
2003-11-29,11.2,3.4,5.7,29603.8,0.7,0.7,0.0,38.9
2003-11-30,8.4,2.4,4.8,26053.68,0.0,0.0,0.0,20.4
2003-12-01,9.6,1.6,5.8,30433.52,0.0,0.0,0.0,27.5
2003-12-02,2.4,-4.3,-0.2,30347.44,0.1,0.1,0.0,28.0
2003-12-03,-0.9,-6.1,-3.8,30265.19,0.0,0.0,0.0,24.3
2003-12-04,3.4,-4.4,-1.5,27000.55,0.0,0.0,0.0,13.7
2003-12-05,1.2,-3.4,-1.0,0.0,13.6,0.2,9.45,23.7
2003-12-06,-1.6,-4.1,-3.0,1738.14,19.0,0.0,13.3,33.1
2003-12-07,-2.8,-5.9,-4.2,28638.59,0.9,0.0,0.98,25.9
2003-12-08,-2.1,-8.7,-5.6,29917.46,0.0,0.0,0.0,18.1
2003-12-09,0.5,-8.3,-3.6,23101.18,0.0,0.0,0.0,8.7
2003-12-10,8.4,-1.1,2.8,18108.62,0.0,0.0,0.0,19.7
2003-12-11,12.1,2.7,9.4,0.0,30.8,30.8,0.0,32.6
2003-12-12,4.9,-1.3,1.9,29685.61,0.0,0.0,0.0,25.2
2003-12-13,0.8,-3.5,-1.6,29484.6,0.0,0.0,0.0,14.0
2003-12-14,6.1,-2.1,0.7,0.0,41.4,30.0,7.98,27.5
2003-12-15,5.8,-1.4,1.1,28674.71,6.5,6.5,0.14,34.0
2003-12-16,4.9,-4.1,0.5,28970.53,0.0,0.0,0.0,17.1
2003-12-17,11.1,1.3,6.3,502.09,20.6,20.6,0.0,21.0
2003-12-18,2.0,-1.7,-0.3,18490.95,0.0,0.0,0.0,26.3
2003-12-19,1.5,-4.4,-1.4,25106.53,0.0,0.0,0.0,14.0
2003-12-20,2.4,-3.2,-1.0,28543.33,0.0,0.0,0.0,16.8
2003-12-21,3.0,-4.5,-1.3,29179.98,0.0,0.0,0.0,19.0
2003-12-22,8.8,-0.8,2.9,29168.47,0.0,0.0,0.0,16.3
2003-12-23,11.7,2.9,6.9,28800.0,0.9,0.9,0.0,14.1
2003-12-24,11.9,7.4,10.2,0.0,32.0,32.0,0.0,22.0
2003-12-25,6.1,0.3,3.1,28914.06,0.2,0.2,0.0,19.6
2003-12-26,5.2,-1.7,1.3,29072.81,0.0,0.0,0.0,26.3
2003-12-27,9.1,-0.5,3.2,29098.56,0.0,0.0,0.0,22.2
2003-12-28,8.1,-2.8,1.1,29069.36,0.0,0.0,0.0,9.4
2003-12-29,10.3,-1.7,2.8,29044.38,0.0,0.0,0.0,11.7
2003-12-30,10.5,1.3,5.9,12296.52,1.3,1.3,0.0,26.5
2003-12-31,6.8,-1.0,2.7,28926.9,0.0,0.0,0.0,20.4
2004-01-01,6.3,-0.8,2.6,28998.23,0.0,0.0,0.0,19.4
2004-01-02,8.2,-0.4,3.6,10848.4,0.3,0.3,0.0,7.9
2004-01-03,12.1,3.3,8.1,18600.94,0.0,0.0,0.0,8.9
2004-01-04,10.5,3.3,7.9,1042.23,3.6,3.6,0.0,14.4
2004-01-05,3.9,1.6,3.1,0.0,10.6,10.6,0.0,15.3
2004-01-06,3.4,-4.0,0.7,29319.64,0.0,0.0,0.0,24.7
2004-01-07,-3.7,-7.7,-5.3,28744.43,0.0,0.0,0.0,30.1
2004-01-08,-0.9,-6.3,-3.9,28293.88,0.0,0.0,0.0,18.2
2004-01-09,-3.5,-13.1,-7.6,29882.71,0.0,0.0,0.0,20.6
2004-01-10,-8.9,-15.7,-12.7,30114.38,0.0,0.0,0.0,16.2
2004-01-11,-3.5,-13.4,-8.7,30152.6,0.0,0.0,0.0,15.7
2004-01-12,5.2,-4.1,-0.5,14190.43,3.1,0.0,2.17,15.8
2004-01-13,4.6,-7.4,-0.9,29248.74,0.1,0.1,0.0,24.1
2004-01-14,-8.3,-13.3,-10.3,19833.62,0.4,0.0,0.49,22.4
2004-01-15,-9.1,-18.8,-13.0,23631.63,5.0,0.0,3.57,22.5
2004-01-16,-7.4,-19.7,-14.1,30581.76,0.0,0.0,0.0,24.2
2004-01-17,-0.1,-11.6,-6.3,24454.62,0.0,0.0,0.0,20.1
2004-01-18,0.5,-2.8,-1.1,0.0,13.0,0.9,8.47,21.1
2004-01-19,-4.2,-8.8,-6.7,30974.18,0.0,0.0,0.0,24.0
2004-01-20,-4.3,-10.8,-8.5,31140.25,0.0,0.0,0.0,24.9
2004-01-21,-4.3,-12.7,-9.8,31313.38,0.0,0.0,0.0,15.8
2004-01-22,2.8,-11.8,-4.9,29903.46,0.0,0.0,0.0,21.2
2004-01-23,-8.5,-13.3,-11.3,31596.35,0.0,0.0,0.0,22.9
2004-01-24,-7.1,-14.8,-11.5,31262.93,0.0,0.0,0.0,19.5
2004-01-25,-8.3,-18.2,-12.8,30680.36,0.0,0.0,0.0,16.1
2004-01-26,-6.7,-11.1,-9.0,9726.66,1.3,0.0,1.26,13.0
2004-01-27,-4.5,-8.0,-6.4,0.0,6.0,0.6,4.55,16.1
2004-01-28,-1.9,-7.5,-5.2,16989.5,7.2,0.0,5.18,22.5
2004-01-29,-5.2,-11.5,-8.4,32484.36,0.0,0.0,0.0,23.7
2004-01-30,-6.5,-15.7,-11.5,32623.4,0.0,0.0,0.0,18.6
2004-01-31,-4.7,-14.3,-10.2,32763.98,0.0,0.0,0.0,20.3
2004-02-01,-2.2,-16.2,-10.1,32905.94,0.0,0.0,0.0,14.8
2004-02-02,-0.0,-13.4,-7.8,33049.1,0.0,0.0,0.0,12.6
2004-02-03,4.1,-7.2,-1.1,1806.12,18.9,18.6,0.21,28.7
2004-02-04,4.0,-6.4,0.2,33338.32,0.0,0.0,0.0,18.1
2004-02-05,0.8,-11.1,-4.7,23043.62,0.0,0.0,0.0,11.5
2004-02-06,3.5,-2.0,0.6,0.0,26.9,21.8,3.64,14.3
2004-02-07,5.1,-2.8,2.0,27443.47,2.9,2.9,0.0,19.4
2004-02-08,-2.5,-9.4,-5.9,33927.05,0.0,0.0,0.0,23.0
2004-02-09,4.3,-8.9,-2.3,27565.1,0.0,0.0,0.0,19.7
2004-02-10,7.1,-2.7,1.7,34232.21,0.1,0.1,0.0,15.0
2004-02-11,2.3,-4.8,-1.7,34387.54,0.0,0.0,0.0,21.1
2004-02-12,3.5,-4.9,-1.0,23312.09,0.0,0.0,0.0,11.2
2004-02-13,4.4,-3.0,-0.1,34702.78,0.0,0.0,0.07,18.6
2004-02-14,4.9,-2.7,0.5,34796.2,0.0,0.0,0.0,19.5
2004-02-15,-2.0,-9.8,-4.7,34885.84,0.0,0.0,0.0,20.7
2004-02-16,-0.6,-14.1,-7.7,34994.24,0.0,0.0,0.0,12.7
2004-02-17,1.7,-7.7,-3.2,23980.63,0.0,0.0,0.0,13.7
2004-02-18,4.9,-3.1,-0.3,35213.31,0.3,0.0,0.35,19.8
2004-02-19,6.4,-3.6,0.7,35308.54,0.0,0.0,0.0,25.5
2004-02-20,4.3,-3.6,0.3,30215.46,0.4,0.4,0.0,14.4
2004-02-21,9.8,-1.3,3.7,35437.58,0.9,0.9,0.0,19.1
2004-02-22,5.1,-1.4,1.5,35773.69,0.0,0.0,0.0,25.0
2004-02-23,7.3,-4.3,0.5,35947.44,0.0,0.0,0.0,10.5
2004-02-24,1.6,-3.1,-0.6,0.0,2.2,0.0,1.54,7.6
2004-02-25,4.4,-4.9,-1.0,36396.41,0.0,0.0,0.0,19.3
2004-02-26,6.6,-4.8,0.4,35627.12,0.0,0.0,0.0,13.1
2004-02-27,6.8,-3.1,1.0,36803.67,0.0,0.0,0.0,16.6
2004-02-28,12.6,-3.7,3.2,36898.82,0.0,0.0,0.0,16.5
2004-02-29,14.2,-2.9,5.2,36451.67,0.0,0.0,0.0,13.6
2004-03-01,15.2,0.6,6.8,32400.0,0.0,0.0,0.0,12.2
2004-03-02,18.6,2.0,10.1,22303.78,1.1,1.1,0.0,19.3
2004-03-03,14.3,4.1,8.7,35176.35,0.0,0.0,0.0,20.7
2004-03-04,10.7,4.7,7.1,17010.31,2.9,2.9,0.0,8.7
2004-03-05,12.1,3.5,6.6,2136.01,0.9,0.9,0.0,12.6
2004-03-06,14.8,8.1,13.2,12312.03,16.3,16.3,0.0,17.9
2004-03-07,10.1,2.1,5.8,37201.44,0.0,0.0,0.0,20.6
2004-03-08,4.3,0.2,1.8,0.0,11.7,5.7,4.27,15.3
2004-03-09,5.4,-0.6,1.8,37208.64,2.3,1.5,0.63,13.4
2004-03-10,6.7,-1.0,2.3,38125.48,0.3,0.3,0.0,20.2
2004-03-11,12.2,0.4,5.2,38299.95,0.0,0.0,0.0,20.2
2004-03-12,6.0,1.0,3.9,38870.24,0.0,0.0,0.0,32.3
2004-03-13,5.8,-1.8,1.4,39474.57,0.0,0.0,0.0,24.3
2004-03-14,4.8,-4.3,0.9,34639.71,0.0,0.0,0.0,18.6
2004-03-15,12.8,3.3,7.4,39804.77,0.0,0.0,0.0,20.9
2004-03-16,2.6,-1.1,0.6,4378.22,13.0,0.6,8.68,26.2
2004-03-17,-0.0,-2.2,-1.4,1120.24,1.3,0.2,1.4,19.1
2004-03-18,3.1,-2.8,-0.5,22633.3,1.4,0.0,1.19,9.6
2004-03-19,4.3,-2.7,0.7,24502.06,12.3,1.0,7.91,22.3
2004-03-20,6.4,-1.7,2.3,40618.7,0.7,0.7,0.0,21.0
2004-03-21,7.9,-0.6,4.7,40675.8,5.4,5.4,0.0,28.4
2004-03-22,2.1,-4.3,-1.1,40945.08,0.0,0.0,0.0,24.2
2004-03-23,6.6,-5.1,0.5,41108.49,0.0,0.0,0.0,20.8
2004-03-24,13.5,-2.5,5.4,39898.74,0.0,0.0,0.0,17.2
2004-03-25,10.2,4.6,7.3,10111.97,3.2,3.2,0.0,13.3
2004-03-26,17.9,6.1,11.2,30253.51,0.6,0.6,0.0,10.8
2004-03-27,19.5,10.1,13.3,24133.93,2.7,2.7,0.0,19.6
2004-03-28,12.7,5.3,8.5,39469.95,0.0,0.0,0.0,18.9
2004-03-29,8.7,1.4,4.5,42085.52,0.0,0.0,0.0,14.9
2004-03-30,6.0,0.7,3.0,8161.97,0.0,0.0,0.0,12.2
2004-03-31,8.4,3.6,5.5,0.0,18.4,18.4,0.0,19.2
2004-04-01,10.8,5.2,7.1,14219.08,5.9,5.9,0.0,20.7
2004-04-02,9.1,4.9,6.5,2703.36,0.5,0.5,0.0,18.2
2004-04-03,10.2,3.1,6.3,11393.46,2.4,2.4,0.0,11.2
2004-04-04,9.4,1.3,5.7,17080.47,8.9,8.9,0.0,28.6
2004-04-05,5.7,-1.0,1.8,43136.4,0.0,0.0,0.0,31.4
2004-04-06,10.9,-1.3,4.2,43197.27,0.0,0.0,0.0,26.6
2004-04-07,17.6,3.8,9.1,36657.42,0.1,0.1,0.0,19.0
2004-04-08,12.3,1.1,6.4,25722.91,1.0,1.0,0.0,12.3
2004-04-09,15.1,3.4,9.1,43200.0,0.5,0.5,0.0,21.6
2004-04-10,14.9,1.2,8.2,43239.45,0.0,0.0,0.0,18.0
2004-04-11,9.7,4.0,5.9,3639.61,1.7,1.7,0.0,13.6
2004-04-12,9.9,1.8,5.8,9464.58,10.4,10.4,0.0,22.4
2004-04-13,12.8,4.6,8.4,0.0,24.0,24.0,0.0,23.5
2004-04-14,14.1,7.1,12.0,362.19,7.7,7.7,0.0,22.7
2004-04-15,14.5,6.0,9.0,33294.18,1.4,1.4,0.0,24.1
2004-04-16,15.8,2.8,8.5,44072.24,0.0,0.0,0.0,16.3
2004-04-17,22.4,5.0,13.3,40041.12,0.0,0.0,0.0,13.8
2004-04-18,19.7,8.2,14.0,43000.81,0.0,0.0,0.0,18.3
2004-04-19,27.5,6.6,17.3,40492.84,0.0,0.0,0.0,19.3
2004-04-20,20.0,11.2,16.6,44194.85,0.0,0.0,0.0,18.1
2004-04-21,13.6,8.5,10.6,37648.89,1.5,1.5,0.0,21.6
2004-04-22,24.3,10.6,17.2,41061.81,1.1,1.1,0.0,10.3
2004-04-23,14.8,7.4,12.1,26659.6,6.9,6.9,0.0,18.8
2004-04-24,18.8,7.0,12.7,43925.28,6.3,6.3,0.0,21.2
2004-04-25,11.4,6.3,8.5,30208.46,2.5,2.5,0.0,16.8
2004-04-26,16.7,7.5,12.1,0.0,33.5,33.5,0.0,13.0
2004-04-27,18.3,10.3,13.6,43460.07,1.7,1.7,0.0,20.5
2004-04-28,13.2,4.4,8.7,46224.14,1.5,1.5,0.0,22.6
2004-04-29,22.1,7.3,14.0,45793.08,0.3,0.3,0.0,16.9
2004-04-30,22.2,10.2,15.8,46410.46,0.0,0.0,0.0,16.1
2004-05-01,22.8,11.3,17.0,46167.53,0.0,0.0,0.0,15.8
2004-05-02,20.8,14.4,16.8,22312.68,0.9,0.9,0.0,21.5
2004-05-03,17.9,8.0,12.6,0.0,13.4,13.4,0.0,21.7
2004-05-04,15.0,5.5,9.9,47350.05,0.8,0.8,0.0,23.7
2004-05-05,17.6,5.8,12.1,46595.17,1.3,1.3,0.0,16.8
2004-05-06,19.3,7.5,13.3,47600.72,0.0,0.0,0.0,15.5
2004-05-07,27.0,12.3,18.7,39600.0,0.6,0.6,0.0,19.5
2004-05-08,14.3,8.5,11.5,46940.52,0.4,0.4,0.0,18.9
2004-05-09,21.7,8.4,13.8,36783.96,4.9,4.9,0.0,11.7
2004-05-10,20.4,11.2,15.8,44453.73,2.3,2.3,0.0,11.8
2004-05-11,28.1,13.3,20.6,40203.72,8.2,8.2,0.0,9.8
2004-05-12,29.1,16.9,22.7,46791.54,0.5,0.5,0.0,10.0
2004-05-13,27.2,13.8,20.4,47642.51,0.6,0.6,0.0,17.3
2004-05-14,20.2,12.8,16.1,29435.77,0.0,0.0,0.0,13.7
2004-05-15,29.2,17.1,22.9,48540.38,0.0,0.0,0.0,12.3
2004-05-16,24.6,16.3,20.1,40549.62,0.4,0.4,0.0,9.9
2004-05-17,19.9,14.0,16.7,35963.94,0.0,0.0,0.0,14.7
2004-05-18,27.0,15.2,21.1,46706.02,1.1,1.1,0.0,19.1
2004-05-19,20.7,14.4,18.7,8235.47,4.6,4.6,0.0,13.5
2004-05-20,20.0,11.9,16.0,47409.88,0.0,0.0,0.0,15.1
2004-05-21,25.9,14.5,19.8,34377.97,0.1,0.1,0.0,11.7
2004-05-22,28.1,17.9,21.8,41665.86,0.9,0.9,0.0,13.4
2004-05-23,30.6,16.9,23.8,49400.0,0.6,0.6,0.0,13.7
2004-05-24,30.1,17.9,23.3,48992.41,5.4,5.4,0.0,11.9
2004-05-25,24.5,15.0,19.7,49569.95,0.0,0.0,0.0,19.2
2004-05-26,17.2,13.1,15.1,0.0,3.3,3.3,0.0,19.3
2004-05-27,22.3,13.7,17.0,30707.35,6.2,6.2,0.0,13.4
2004-05-28,22.6,15.3,18.9,16147.05,6.4,6.4,0.0,15.6
2004-05-29,18.1,11.8,15.1,49769.54,0.0,0.0,0.0,22.5
2004-05-30,21.4,8.5,15.5,49812.79,0.0,0.0,0.0,13.7
2004-05-31,17.9,12.2,15.3,16446.14,6.5,6.5,0.0,16.6
2004-06-01,20.5,13.3,16.1,22752.47,5.4,5.4,0.0,14.0
2004-06-02,25.1,13.4,19.0,48688.35,1.3,1.3,0.0,16.5
2004-06-03,23.4,14.6,18.7,49972.64,0.0,0.0,0.0,17.3
2004-06-04,21.0,13.1,17.0,43570.12,0.0,0.0,0.0,13.9
2004-06-05,16.7,13.9,15.1,17914.62,5.8,5.8,0.0,18.4
2004-06-06,15.8,13.4,14.5,0.0,0.2,0.2,0.0,17.0
2004-06-07,25.6,13.5,19.4,50109.18,0.0,0.0,0.0,11.4
2004-06-08,28.9,16.4,22.7,50140.73,0.0,0.0,0.0,13.3
2004-06-09,32.1,18.7,25.5,50171.28,0.0,0.0,0.0,15.6
2004-06-10,26.7,18.1,22.5,32415.97,9.6,9.6,0.0,12.9
2004-06-11,19.8,14.9,17.7,12001.31,0.4,0.4,0.0,10.5
2004-06-12,23.1,12.0,17.5,50256.16,0.0,0.0,0.0,14.2
2004-06-13,22.6,13.5,18.0,48082.4,0.0,0.0,0.0,19.7
2004-06-14,25.7,17.4,21.5,25208.2,2.0,2.0,0.0,17.3
2004-06-15,29.9,20.7,24.7,37883.67,2.1,2.1,0.0,15.8
2004-06-16,28.4,20.5,24.2,47049.34,1.7,1.7,0.0,12.2
2004-06-17,29.6,21.2,24.6,25868.69,4.9,4.9,0.0,10.5
2004-06-18,29.7,21.3,25.2,49260.2,1.5,1.5,0.0,11.8
2004-06-19,27.5,18.3,23.3,44496.74,0.0,0.0,0.0,22.8
2004-06-20,23.8,14.1,18.6,50400.0,0.0,0.0,0.0,21.3
2004-06-21,25.9,12.8,20.1,45791.88,0.0,0.0,0.0,18.5
2004-06-22,25.9,17.9,21.8,14721.8,2.1,2.1,0.0,15.7
2004-06-23,28.1,19.3,23.4,48286.08,0.0,0.0,0.0,13.8
2004-06-24,27.1,18.8,22.5,50400.0,0.0,0.0,0.0,18.5
2004-06-25,27.0,18.2,21.6,31627.72,12.7,12.7,0.0,12.1
2004-06-26,25.7,18.9,21.8,38284.7,1.8,1.8,0.0,19.6
2004-06-27,24.8,13.8,20.3,47035.82,0.0,0.0,0.0,20.5
2004-06-28,26.1,14.7,20.6,40750.61,0.0,0.0,0.0,13.7
2004-06-29,24.9,16.9,20.6,50400.0,3.8,3.8,0.0,13.0
2004-06-30,27.5,15.8,22.0,50400.0,0.0,0.0,0.0,13.7
2004-07-01,27.3,17.0,22.6,50400.0,0.3,0.3,0.0,15.1
2004-07-02,30.1,19.2,24.8,50400.0,0.1,0.1,0.0,11.3
2004-07-03,27.9,17.8,23.1,50391.8,0.0,0.0,0.0,13.0
2004-07-04,27.8,17.6,22.8,49542.43,0.0,0.0,0.0,18.1
2004-07-05,30.2,20.7,24.6,29179.04,5.8,5.8,0.0,14.4
2004-07-06,26.8,19.9,23.2,43042.49,0.0,0.0,0.0,20.2
2004-07-07,28.3,17.0,22.8,47620.69,0.0,0.0,0.0,17.7
2004-07-08,30.2,21.1,25.5,47387.9,1.0,1.0,0.0,17.6
2004-07-09,27.2,18.8,23.3,44578.41,0.0,0.0,0.0,18.9
2004-07-10,29.4,16.8,23.2,49328.78,0.0,0.0,0.0,13.0
2004-07-11,28.6,17.8,23.5,49989.64,0.0,0.0,0.0,13.8
2004-07-12,23.3,19.4,21.0,4300.93,60.9,60.9,0.0,18.9
2004-07-13,20.9,17.2,18.7,118.96,48.0,48.0,0.0,26.1
2004-07-14,23.2,17.6,20.4,9368.24,0.8,0.8,0.0,12.6
2004-07-15,25.3,19.2,21.9,47070.76,0.8,0.8,0.0,21.1
2004-07-16,24.9,17.7,21.6,48023.0,0.0,0.0,0.0,17.7
2004-07-17,28.1,17.5,23.0,49520.08,0.0,0.0,0.0,12.3
2004-07-18,23.8,18.4,21.1,1735.29,11.9,11.9,0.0,13.2
2004-07-19,25.9,19.7,22.3,35626.41,0.8,0.8,0.0,11.5
2004-07-20,28.0,18.4,23.4,49294.68,0.0,0.0,0.0,9.3
2004-07-21,28.6,18.3,24.0,49203.44,0.0,0.0,0.0,9.6
2004-07-22,28.4,20.8,24.6,49109.61,0.1,0.1,0.0,13.8
2004-07-23,26.6,21.8,23.6,10280.47,17.8,17.8,0.0,15.8
2004-07-24,22.7,19.7,21.4,2135.87,6.9,6.9,0.0,14.1
2004-07-25,21.8,18.2,20.0,11170.7,1.1,1.1,0.0,14.3
2004-07-26,24.6,17.6,20.9,46810.84,0.0,0.0,0.0,9.8
2004-07-27,23.4,18.9,20.8,104.68,20.7,20.7,0.0,16.9
2004-07-28,23.9,19.1,21.3,2039.32,13.6,13.6,0.0,9.2
2004-07-29,27.6,17.4,22.6,48389.9,0.0,0.0,0.0,9.4
2004-07-30,28.2,19.3,24.0,44088.2,2.9,2.9,0.0,14.2
2004-07-31,29.1,22.3,25.5,40771.34,0.4,0.4,0.0,20.1
2004-08-01,26.4,22.7,24.1,15503.46,11.7,11.7,0.0,14.0
2004-08-02,27.8,21.3,24.2,39568.74,0.8,0.8,0.0,8.0
2004-08-03,27.8,21.6,24.1,42757.48,0.5,0.5,0.0,9.3
2004-08-04,29.2,20.7,24.8,42315.5,1.1,1.1,0.0,10.3
2004-08-05,24.2,18.8,21.4,30504.52,6.4,6.4,0.0,19.9
2004-08-06,21.1,15.8,18.4,47141.81,0.0,0.0,0.0,17.2
2004-08-07,20.2,13.5,16.9,46069.86,0.2,0.2,0.0,13.5
2004-08-08,24.5,13.5,19.0,46507.27,0.2,0.2,0.0,14.8
2004-08-09,27.2,15.5,21.5,45952.83,0.0,0.0,0.0,11.7
2004-08-10,27.3,16.3,22.3,45013.04,0.0,0.0,0.0,16.6
2004-08-11,28.0,20.7,23.7,39712.57,6.1,6.1,0.0,14.6
2004-08-12,25.6,20.1,22.7,39889.96,6.8,6.8,0.0,17.3
2004-08-13,24.4,20.7,22.3,1931.1,8.7,8.7,0.0,14.9
2004-08-14,25.0,18.4,21.4,28331.69,4.0,4.0,0.0,10.4
2004-08-15,24.6,19.5,21.2,14400.64,38.1,38.1,0.0,8.9
2004-08-16,22.3,18.1,20.1,18249.5,15.0,15.0,0.0,8.1
2004-08-17,24.4,15.9,20.0,44449.94,0.0,0.0,0.0,11.4
2004-08-18,25.1,17.7,21.3,39323.94,2.2,2.2,0.0,11.4
2004-08-19,28.2,20.4,24.0,30565.38,0.0,0.0,0.0,18.9
2004-08-20,30.9,21.3,25.6,43358.81,0.1,0.1,0.0,13.7
2004-08-21,27.9,18.2,23.2,12743.69,16.1,16.1,0.0,17.0
2004-08-22,22.9,14.8,19.0,43892.64,0.0,0.0,0.0,14.5
2004-08-23,26.6,15.0,20.8,43637.04,0.0,0.0,0.0,10.6
2004-08-24,23.9,18.7,21.1,42892.02,0.0,0.0,0.0,14.1
2004-08-25,22.9,16.6,19.6,43235.84,0.0,0.0,0.0,12.3
2004-08-26,23.6,15.9,19.7,31142.45,0.0,0.0,0.0,11.0
2004-08-27,26.8,17.1,22.1,38932.46,0.1,0.1,0.0,12.5
2004-08-28,30.7,20.3,24.6,41874.76,0.7,0.7,0.0,12.5
2004-08-29,28.9,21.3,24.6,43200.0,0.0,0.0,0.0,15.2
2004-08-30,26.9,21.9,23.9,39251.96,12.9,12.9,0.0,13.9
2004-08-31,27.5,21.2,23.7,35531.3,3.8,3.8,0.0,19.5
2004-09-01,26.3,17.0,21.7,43200.0,0.0,0.0,0.0,14.2
2004-09-02,23.8,17.2,20.2,43167.53,0.0,0.0,0.0,12.7
2004-09-03,24.9,17.6,21.2,40754.77,0.0,0.0,0.0,10.5
2004-09-04,27.5,17.5,22.5,42972.73,0.0,0.0,0.0,10.0
2004-09-05,21.4,17.3,19.7,27504.79,0.1,0.1,0.0,17.3
2004-09-06,22.3,15.7,18.9,37323.61,0.0,0.0,0.0,15.5
2004-09-07,26.3,19.1,22.2,35855.91,0.1,0.1,0.0,9.7
2004-09-08,23.2,20.0,21.3,306.12,28.4,28.4,0.0,18.4
2004-09-09,25.8,20.9,23.3,16396.79,4.3,4.3,0.0,26.3
2004-09-10,25.8,18.0,21.1,42380.66,0.0,0.0,0.0,17.8
2004-09-11,21.7,16.0,18.8,27027.86,0.0,0.0,0.0,10.7
2004-09-12,24.4,13.6,19.7,40969.57,0.0,0.0,0.0,6.6
2004-09-13,27.4,16.3,21.7,41983.42,0.0,0.0,0.0,11.8
2004-09-14,20.7,17.0,19.2,21143.04,0.0,0.0,0.0,14.7
2004-09-15,22.3,14.7,18.7,26022.19,1.5,1.5,0.0,11.7
2004-09-16,25.0,18.5,21.1,24129.97,0.7,0.7,0.0,11.0
2004-09-17,24.5,18.0,21.0,2375.42,1.4,1.4,0.0,11.4
2004-09-18,21.9,14.4,18.4,3016.42,51.7,51.7,0.0,32.9
2004-09-19,17.4,10.7,13.8,40861.83,0.0,0.0,0.0,22.3
2004-09-20,19.7,9.9,14.3,40868.6,0.0,0.0,0.0,13.7
2004-09-21,25.0,12.2,18.1,39371.11,0.0,0.0,0.0,10.7
2004-09-22,26.5,13.0,19.6,40338.57,0.0,0.0,0.0,13.0
2004-09-23,26.0,17.5,21.1,39804.91,0.0,0.0,0.0,12.7
2004-09-24,21.8,15.3,18.1,21070.85,0.0,0.0,0.0,10.2
2004-09-25,23.8,13.4,18.2,36809.34,0.0,0.0,0.0,11.5
2004-09-26,24.0,17.1,19.9,30788.33,0.3,0.3,0.0,10.8
2004-09-27,23.0,14.4,18.7,28410.49,0.0,0.0,0.0,10.6
2004-09-28,21.2,17.1,18.9,0.0,58.2,58.2,0.0,28.4
2004-09-29,18.6,15.5,16.7,20755.12,49.2,49.2,0.0,33.9
2004-09-30,17.8,13.7,16.0,27140.47,1.9,1.9,0.0,10.6
2004-10-01,20.7,10.5,15.6,38515.25,0.0,0.0,0.0,10.7
2004-10-02,19.6,12.6,16.3,18104.89,1.5,1.5,0.0,15.7
2004-10-03,18.0,11.7,15.0,38294.3,0.0,0.0,0.0,17.3
2004-10-04,20.8,9.9,15.3,38230.79,0.0,0.0,0.0,14.0
2004-10-05,14.7,10.5,12.6,38166.81,0.0,0.0,0.0,18.2
2004-10-06,16.7,6.0,11.3,38102.35,0.0,0.0,0.0,11.5
2004-10-07,21.7,8.0,14.5,38037.41,0.0,0.0,0.0,9.9
2004-10-08,22.8,12.6,16.7,37478.32,0.0,0.0,0.0,11.2
2004-10-09,21.0,11.2,16.0,29927.22,0.0,0.0,0.0,12.3
2004-10-10,18.8,11.9,14.8,34572.59,0.0,0.0,0.0,20.5
2004-10-11,14.7,9.7,11.8,35942.39,0.0,0.0,0.0,23.2
2004-10-12,17.5,7.4,11.6,37282.07,0.0,0.0,0.0,19.2
2004-10-13,19.4,6.6,12.4,31891.74,0.1,0.1,0.0,10.2
2004-10-14,17.3,10.8,14.0,22772.67,0.8,0.8,0.0,12.9
2004-10-15,18.0,12.2,14.9,10800.0,10.1,10.1,0.0,19.0
2004-10-16,15.2,9.0,12.0,36317.23,3.1,3.1,0.0,23.1
2004-10-17,12.1,6.6,9.2,30075.81,0.0,0.0,0.0,27.1
2004-10-18,14.1,5.4,9.7,33475.81,0.3,0.3,0.0,14.1
2004-10-19,11.6,9.4,10.2,0.0,16.3,16.3,0.0,19.5
2004-10-20,12.5,9.7,10.7,3069.84,0.0,0.0,0.0,19.6
